
corners1,fuerasDeJuego2,fuerasDeJuego1,faltasCometidas1,balonesRecuperados2,balonesPerdidos2,result2,faltasSancionadas2,faltasSancionadas1,result1,targetasRojas2,targetasRojas1,intervencionesPortero2,posesion1,rematesPuerta1,rematesPuerta2,season,faltasCometidas2,intervencionesPortero1,team1,team2,balonesRecuperados1,rematesEntreTresPalos2,penalties2,penalties1,rematesEntreTresPalos1,targetasAmarilas2,balonesPerdidos1,targetasAmarilas1,day,corners2
6,2,0,10,68,81,0,10,16,0,0,0,4,,7,5,Temporada 2010-11,16,3,Levante,Sporting,58,1,0,0,2,2,85,2,Jornada 34,1
,4,2,10,59,80,2,10,18,3,0,0,1,,10,17,Temporada 2010-11,18,5,Sevilla,Villarreal,56,8,0,0,3,5,76,3,Jornada 33,
5,4,0,13,62,85,1,13,17,4,0,0,5,,17,12,Temporada 2010-11,17,5,Atlético,Levante,70,3,0,0,8,5,80,2,Jornada 33,3
7,5,3,8,67,88,0,8,13,1,0,0,9,,14,9,Temporada 2010-11,13,3,Hércules,Deportivo,67,2,0,0,4,4,92,2,Jornada 33,5
2,8,8,16,64,100,0,16,13,1,0,0,4,,13,9,Temporada 2010-11,13,9,Sporting,Espanyol,75,4,0,0,4,6,90,0,Jornada 33,3
10,1,0,8,71,98,2,8,10,1,0,0,8,,21,11,Temporada 2010-11,10,2,Racing,Málaga,74,5,0,0,5,3,92,4,Jornada 33,6
8,5,2,15,85,106,0,15,8,2,0,0,6,,13,11,Temporada 2010-11,8,8,Mallorca,Getafe,84,3,0,0,8,3,106,2,Jornada 33,4
5,2,3,19,78,104,1,19,13,2,0,0,9,,9,11,Temporada 2010-11,13,8,Athletic,R. Sociedad,69,4,0,0,6,2,102,6,Jornada 33,4
6,1,3,11,77,98,0,11,17,2,0,0,1,,11,13,Temporada 2010-11,17,8,Barcelona,Osasuna,68,6,0,0,2,2,98,2,Jornada 33,4
10,1,3,6,71,95,6,6,19,3,0,0,7,,21,13,Temporada 2010-11,19,5,Valencia,R. Madrid,71,9,0,0,8,0,87,1,Jornada 33,8
1,3,2,12,83,99,2,12,15,2,0,0,5,,10,19,Temporada 2010-11,15,2,Espanyol,Atlético,86,4,0,0,4,5,105,2,Jornada 32,8
3,5,1,19,64,91,2,19,15,1,0,0,1,,6,6,Temporada 2010-11,15,6,Osasuna,Athletic,72,2,0,0,2,6,86,5,Jornada 32,4
7,3,1,14,58,90,1,14,25,2,0,0,9,,17,8,Temporada 2010-11,25,6,Levante,Hércules,65,2,0,0,8,3,82,4,Jornada 32,4
4,3,2,9,79,105,1,9,22,2,0,0,5,,13,11,Temporada 2010-11,22,5,R. Sociedad,Sporting,79,5,0,0,5,2,105,3,Jornada 32,4
6,1,0,8,73,87,0,8,9,2,0,0,3,,12,16,Temporada 2010-11,9,9,Deportivo,Racing,72,6,0,0,4,2,88,2,Jornada 32,7
,1,5,21,60,82,1,21,13,1,0,1,5,,13,11,Temporada 2010-11,13,5,R. Madrid,Barcelona,60,7,0,0,6,5,83,2,Jornada 32,
13,1,5,12,60,85,0,12,17,3,0,0,10,,18,14,Temporada 2010-11,17,9,Málaga,Mallorca,61,8,0,0,9,3,83,2,Jornada 32,2
5,13,2,9,56,82,3,9,10,0,0,0,3,,8,17,Temporada 2010-11,10,7,Almería,Valencia,64,8,0,0,1,1,81,0,Jornada 32,9
5,5,5,20,61,108,0,20,16,1,0,0,6,,13,2,Temporada 2010-11,16,5,Getafe,Sevilla,83,2,0,0,6,4,99,3,Jornada 32,2
13,5,2,17,57,84,0,17,11,5,0,0,9,,17,10,Temporada 2010-11,11,5,Valencia,Villarreal,61,3,0,0,10,2,79,1,Jornada 31,5
9,1,3,17,62,86,0,17,10,3,0,0,10,,20,13,Temporada 2010-11,10,8,Atlético,R. Sociedad,65,5,0,0,10,1,84,2,Jornada 31,8
6,1,3,17,56,93,0,17,11,0,0,0,6,,13,7,Temporada 2010-11,11,3,Málaga,Deportivo,66,2,0,0,2,4,87,4,Jornada 31,2
6,4,6,20,71,100,0,20,14,0,0,0,10,,14,7,Temporada 2010-11,14,7,Hércules,Espanyol,71,2,0,0,6,3,88,3,Jornada 31,2
7,3,1,17,61,96,1,17,9,1,0,0,7,,15,9,Temporada 2010-11,9,6,Racing,Levante,73,4,0,0,7,2,88,3,Jornada 31,1
1,5,1,7,79,104,0,7,20,1,0,0,6,,12,9,Temporada 2010-11,20,4,Sporting,Osasuna,83,2,0,0,6,2,104,1,Jornada 31,6
6,3,0,15,65,88,2,15,10,2,0,0,5,,15,13,Temporada 2010-11,10,11,Mallorca,Sevilla,67,8,0,0,5,3,86,3,Jornada 31,4
8,1,1,11,72,96,1,11,9,3,0,0,5,,18,4,Temporada 2010-11,9,1,Barcelona,Almería,68,1,0,0,8,3,90,3,Jornada 31,4
8,2,6,17,77,101,3,17,16,0,0,0,7,,15,14,Temporada 2010-11,16,5,Athletic,R. Madrid,76,7,0,0,3,5,96,3,Jornada 31,1
3,3,5,19,60,104,3,19,10,2,0,1,6,,12,12,Temporada 2010-11,10,4,Osasuna,Atlético,81,6,0,0,5,2,100,4,Jornada 30,4
8,0,0,12,75,87,1,12,17,3,0,0,10,,21,14,Temporada 2010-11,17,8,Sevilla,Zaragoza,73,5,0,0,10,4,90,1,Jornada 30,5
2,2,1,28,61,83,1,28,7,3,0,0,5,,9,18,Temporada 2010-11,7,11,Levante,Málaga,71,4,0,0,5,4,91,5,Jornada 30,8
6,1,5,14,66,92,1,14,17,2,1,0,8,,15,5,Temporada 2010-11,17,4,Deportivo,Mallorca,74,3,0,0,5,1,91,3,Jornada 30,1
6,4,4,11,70,100,2,11,26,1,0,0,6,,8,7,Temporada 2010-11,26,5,Espanyol,Racing,72,6,0,0,4,3,99,1,Jornada 30,2
8,6,1,13,69,96,3,13,13,1,0,0,8,,19,13,Temporada 2010-11,13,6,R. Sociedad,Hércules,76,8,0,0,5,5,93,2,Jornada 30,3
4,0,4,10,75,93,1,10,14,0,0,0,4,,7,10,Temporada 2010-11,14,11,Villarreal,Barcelona,75,6,0,0,3,4,93,2,Jornada 30,7
8,4,1,11,58,94,4,11,11,2,0,0,5,,13,11,Temporada 2010-11,11,5,Getafe,Valencia,68,5,0,0,7,2,84,1,Jornada 30,6
10,1,3,15,64,116,1,15,14,0,0,0,14,,32,4,Temporada 2010-11,14,1,R. Madrid,Sporting,82,1,0,0,12,3,95,3,Jornada 30,1
10,3,6,15,79,95,2,15,15,1,0,0,9,,15,17,Temporada 2010-11,15,8,Atlético,R. Madrid,71,8,0,0,9,3,104,2,Jornada 29,3
9,2,2,13,66,93,1,13,13,0,0,0,14,,25,23,Temporada 2010-11,13,15,Valencia,Sevilla,70,12,0,0,10,1,89,2,Jornada 29,5
8,0,1,17,80,91,4,17,12,0,0,0,8,,18,13,Temporada 2010-11,12,6,Hércules,Osasuna,67,8,0,0,6,4,101,2,Jornada 29,2
9,14,3,22,71,109,1,22,5,0,0,0,10,,14,10,Temporada 2010-11,5,6,Athletic,Villarreal,86,4,0,0,7,1,102,2,Jornada 29,2
5,1,5,14,83,95,1,14,8,0,0,0,9,,11,20,Temporada 2010-11,8,10,Deportivo,Levante,76,6,0,0,3,2,104,2,Jornada 29,7
5,2,4,18,72,100,1,18,14,2,0,0,5,,15,10,Temporada 2010-11,14,9,Racing,R. Sociedad,84,6,0,0,4,2,92,1,Jornada 29,4
8,1,1,15,74,100,0,15,18,2,0,0,10,,11,10,Temporada 2010-11,18,3,Málaga,Espanyol,77,2,0,0,7,1,95,1,Jornada 29,7
,1,5,18,82,100,0,18,24,1,0,0,3,,8,14,Temporada 2010-11,24,9,Sporting,Almería,77,5,0,0,4,3,102,3,Jornada 29,
6,2,2,10,71,90,1,10,10,2,0,0,6,,14,8,Temporada 2010-11,10,3,Barcelona,Getafe,60,3,0,0,6,2,87,3,Jornada 29,2
2,1,2,20,85,113,0,20,18,1,1,0,6,,10,6,Temporada 2010-11,18,4,Mallorca,Zaragoza,86,2,0,0,4,2,103,3,Jornada 29,3
13,1,3,17,54,81,0,17,18,2,0,0,9,,16,12,Temporada 2010-11,18,6,Athletic,Sevilla,61,3,0,0,7,3,77,1,Jornada 27,7
7,2,2,20,60,92,1,20,24,0,0,0,7,,18,14,Temporada 2010-11,24,6,Málaga,Osasuna,64,5,0,0,4,6,84,0,Jornada 27,8
3,4,5,11,79,101,2,11,12,1,0,0,2,,13,8,Temporada 2010-11,12,4,Hércules,Almería,76,6,0,0,3,4,114,3,Jornada 27,1
2,5,1,16,75,107,0,16,11,1,0,0,8,,13,11,Temporada 2010-11,11,4,Levante,Espanyol,92,2,0,0,6,5,102,3,Jornada 27,5
7,0,8,20,62,84,0,20,15,2,0,0,4,,16,12,Temporada 2010-11,15,4,Sporting,Getafe,60,1,0,0,5,4,83,4,Jornada 27,1
10,5,4,19,68,96,1,19,7,3,0,0,6,,16,8,Temporada 2010-11,7,5,Atlético,Villarreal,77,2,0,0,6,3,89,3,Jornada 27,3
13,4,2,9,68,91,0,9,12,1,0,0,13,,22,3,Temporada 2010-11,12,2,Barcelona,Zaragoza,66,1,0,0,12,1,84,1,Jornada 27,2
6,5,2,16,59,77,2,16,13,1,0,0,11,,10,11,Temporada 2010-11,13,6,Mallorca,Valencia,59,7,0,0,4,0,81,2,Jornada 27,7
,2,3,20,74,89,1,20,10,1,0,0,3,,11,12,Temporada 2010-11,10,5,Sevilla,Barcelona,72,7,0,0,3,2,89,5,Jornada 28,
4,3,8,12,88,107,1,12,14,1,1,0,6,,12,15,Temporada 2010-11,14,7,Villarreal,Sporting,80,6,0,0,4,4,105,2,Jornada 28,2
10,1,3,12,52,91,0,12,19,2,0,0,6,,12,6,Temporada 2010-11,19,4,Espanyol,Deportivo,64,2,0,0,6,4,84,2,Jornada 28,4
7,2,1,23,74,96,2,23,14,0,0,0,11,,14,10,Temporada 2010-11,14,6,R. Sociedad,Málaga,77,6,0,0,5,2,99,2,Jornada 28,3
7,4,5,13,54,93,1,13,15,3,0,0,2,,12,10,Temporada 2010-11,15,5,Osasuna,Racing,73,3,0,0,3,2,87,4,Jornada 28,8
3,4,3,11,83,98,1,11,7,1,0,0,7,,6,15,Temporada 2010-11,7,9,Levante,Mallorca,76,8,0,0,3,2,102,4,Jornada 28,6
1,3,2,17,68,90,0,17,18,4,0,0,4,,9,3,Temporada 2010-11,18,3,Zaragoza,Valencia,69,1,0,0,6,4,90,2,Jornada 28,3
8,2,2,8,52,86,0,8,12,2,0,0,17,,22,9,Temporada 2010-11,12,6,R. Madrid,Hércules,67,4,0,0,12,1,76,0,Jornada 28,7
4,2,3,19,65,87,2,19,13,2,0,0,5,,12,17,Temporada 2010-11,13,7,Almería,Atlético,70,7,0,0,7,3,97,2,Jornada 28,8
15,2,2,20,58,64,1,20,9,2,0,0,9,,25,17,Temporada 2009-10,9,4,Sevilla,R. Madrid,64,,0,0,,3,58,4,Jornada 6,6
9,3,1,20,70,66,0,20,17,3,0,0,7,,16,24,Temporada 2009-10,17,9,Osasuna,Atlético,66,,0,0,,3,70,1,Jornada 7,7
11,2,5,17,70,76,2,17,16,3,0,0,9,,16,7,Temporada 2009-10,16,4,Sevilla,Villarreal,76,,0,0,,2,70,2,Jornada 10,6
4,1,9,18,74,69,3,18,19,1,0,1,6,,7,15,Temporada 2009-10,19,1,Osasuna,Valencia,69,,0,0,,2,74,5,Jornada 11,5
6,7,2,9,58,69,1,9,15,6,0,0,9,,17,7,Temporada 2009-10,15,6,Barcelona,Zaragoza,69,,0,0,,2,58,0,Jornada 8,1
5,3,1,14,70,66,0,14,15,1,0,0,8,,13,19,Temporada 2009-10,15,8,Athletic,Atlético,66,,0,0,,2,70,1,Jornada 9,5
9,4,3,20,51,56,0,20,18,4,0,0,6,,16,4,Temporada 2009-10,18,6,Atlético,Espanyol,56,,0,0,,4,51,3,Jornada 12,4
4,0,1,24,94,92,1,24,18,0,0,0,4,,13,7,Temporada 2009-10,18,3,Sporting,Sevilla,92,,0,0,,3,94,5,Jornada 14,7
5,2,4,22,98,90,2,22,4,1,0,0,3,,8,21,Temporada 2009-10,4,14,Atlético,Villarreal,90,,0,0,,0,98,2,Jornada 14,3
6,3,3,20,72,74,2,20,11,3,0,0,8,,16,13,Temporada 2009-10,11,3,Racing,Xerez,74,,0,0,,3,72,3,Jornada 14,6
2,4,1,18,75,74,2,18,17,1,0,0,7,,10,8,Temporada 2009-10,17,4,Athletic,Valencia,74,,0,0,,4,75,4,Jornada 13,5
7,3,4,17,79,81,2,17,18,3,0,1,6,,12,5,Temporada 2009-10,18,4,Villarreal,Getafe,81,,0,0,,4,79,5,Jornada 13,0
3,5,3,20,72,70,5,20,10,0,0,0,4,,13,15,Temporada 2009-10,10,1,Tenerife,Barcelona,70,,0,0,,2,72,3,Jornada 17,1
6,5,3,16,78,87,0,16,24,2,0,1,7,,16,6,Temporada 2009-10,24,7,R. Madrid,Málaga,87,,0,0,,3,78,0,Jornada 19,6
2,4,2,14,74,73,2,14,16,1,0,0,7,,7,14,Temporada 2009-10,16,7,Xerez,Osasuna,73,,0,0,,1,74,1,Jornada 19,3
4,2,3,22,84,83,2,22,19,4,0,0,4,,10,14,Temporada 2009-10,19,9,Villarreal,Zaragoza,83,,0,0,,4,84,1,Jornada 19,2
5,1,5,15,77,80,0,15,12,1,0,0,7,,19,11,Temporada 2009-10,12,10,Getafe,Atlético,80,,0,0,,5,77,1,Jornada 19,2
5,7,1,14,58,82,0,14,14,1,0,0,8,,12,16,Temporada 2009-10,14,12,Osasuna,Tenerife,55,,0,0,,1,84,2,Jornada 21,8
11,2,0,12,48,72,2,12,16,3,0,0,12,,18,15,Temporada 2009-10,16,6,Athletic,Xerez,51,,0,0,,5,69,2,Jornada 21,4
6,3,2,16,43,78,0,16,9,0,0,0,12,,19,7,Temporada 2009-10,9,4,Málaga,Deportivo,56,,0,0,,4,69,4,Jornada 21,4
3,2,2,21,47,84,0,21,12,1,0,0,12,,9,7,Temporada 2009-10,12,7,Mallorca,Villarreal,56,,0,0,,4,78,3,Jornada 21,4
5,4,4,21,60,86,1,21,13,1,0,0,7,,11,10,Temporada 2009-10,13,2,Racing,Atlético,64,,0,0,,0,87,2,Jornada 21,8
5,1,2,22,52,72,1,22,13,2,2,0,7,,12,11,Temporada 2009-10,13,4,Zaragoza,Sevilla,46,,0,0,,1,70,7,Jornada 21,6
4,3,2,8,41,68,1,8,21,3,2,1,1,,14,13,Temporada 2009-10,21,9,Almería,Sporting,54,,0,0,,7,61,0,Jornada 21,6
6,1,6,15,54,82,1,15,20,2,0,0,8,,17,11,Temporada 2009-10,20,11,Sevilla,Valencia,62,,0,0,,4,72,4,Jornada 20,4
2,1,3,17,55,87,2,17,23,0,0,0,6,,9,8,Temporada 2009-10,23,2,Atlético,Málaga,54,,0,0,,3,87,2,Jornada 20,5
4,1,4,10,63,89,2,10,17,0,0,0,6,,11,10,Temporada 2009-10,17,4,Villarreal,Osasuna,67,,0,0,,1,88,2,Jornada 20,5
16,2,3,13,47,82,0,13,16,0,1,0,5,,18,8,Temporada 2009-10,16,8,Getafe,Racing,48,,0,0,,2,72,1,Jornada 20,0
7,2,3,17,66,95,1,17,12,1,0,1,7,,11,9,Temporada 2009-10,12,8,Valladolid,Almería,65,,0,0,,2,93,5,Jornada 20,4
5,2,5,19,63,83,1,19,13,2,0,0,8,,11,13,Temporada 2009-10,13,7,Atlético,Barcelona,61,,0,0,,5,82,2,Jornada 22,7
3,2,2,15,65,90,0,15,13,1,0,0,6,,14,8,Temporada 2009-10,13,10,Sevilla,Osasuna,67,,0,0,,3,86,1,Jornada 22,7
8,1,2,15,50,81,3,15,15,0,0,1,8,,12,9,Temporada 2009-10,15,6,Racing,Málaga,52,,0,0,,3,76,6,Jornada 22,3
7,2,4,18,51,74,1,18,15,1,1,0,12,,19,9,Temporada 2009-10,15,5,Valladolid,Zaragoza,50,,0,0,,4,73,4,Jornada 22,2
10,1,6,17,67,89,2,17,19,2,0,0,10,,18,11,Temporada 2009-10,19,11,Getafe,Almería,66,,0,0,,2,87,2,Jornada 22,6
5,4,5,15,41,71,0,15,20,2,1,0,8,,20,6,Temporada 2009-10,20,3,Espanyol,Deportivo,45,,0,0,,2,67,3,Jornada 22,2
1,9,2,14,51,70,3,14,16,0,0,0,3,,5,22,Temporada 2009-10,16,10,Xerez,R. Madrid,50,,0,0,,3,80,2,Jornada 22,6
5,0,10,11,64,79,1,11,16,2,3,1,5,,13,6,Temporada 2009-10,16,5,Villarreal,Athletic,53,,0,0,,2,79,1,Jornada 22,10
6,1,1,17,56,73,1,17,11,1,0,0,8,,10,17,Temporada 2009-10,11,12,Sporting,Valencia,50,,0,0,,2,74,3,Jornada 22,6
7,2,2,13,49,74,3,13,23,1,0,0,10,,16,9,Temporada 2009-10,23,4,Tenerife,Zaragoza,60,,0,0,,4,66,5,Jornada 20,3
7,7,1,14,55,81,0,14,22,3,0,0,9,,25,12,Temporada 2009-10,22,5,R. Madrid,Espanyol,60,,0,0,,3,77,2,Jornada 21,4
5,3,2,13,51,64,1,13,13,2,0,2,4,,15,13,Temporada 2009-10,13,6,Barcelona,Getafe,43,,0,0,,3,71,3,Jornada 21,2
10,6,2,19,39,74,0,19,9,2,0,0,8,,26,11,Temporada 2009-10,9,11,Valencia,Valladolid,50,,0,0,,2,66,0,Jornada 21,8
5,3,0,13,40,68,1,13,13,2,0,0,3,,10,13,Temporada 2009-10,13,8,Xerez,Mallorca,52,,0,0,,2,67,2,Jornada 20,2
2,1,5,21,65,75,1,21,9,0,0,0,5,,5,19,Temporada 2009-10,9,11,Sporting,Barcelona,53,,0,0,,3,83,5,Jornada 20,10
6,2,6,13,66,84,3,13,6,1,0,0,5,,11,19,Temporada 2009-10,6,6,Deportivo,R. Madrid,60,,0,0,,0,83,3,Jornada 20,4
10,3,1,17,45,78,0,17,10,1,0,0,3,,11,7,Temporada 2009-10,10,10,Espanyol,Athletic,52,,0,0,,2,72,5,Jornada 20,6
5,5,5,17,76,81,1,17,19,1,0,0,10,,16,11,Temporada 2009-10,19,7,Espanyol,Mallorca,81,,0,0,,4,76,3,Jornada 19,3
12,3,0,16,80,84,0,16,11,0,0,0,13,,16,6,Temporada 2009-10,11,5,Tenerife,Valencia,84,,0,0,,2,80,0,Jornada 19,10
10,3,4,9,80,84,1,9,15,0,0,0,11,,15,15,Temporada 2009-10,15,4,Sporting,Racing,84,,0,0,,2,80,0,Jornada 19,4
5,9,3,12,79,79,3,12,17,0,0,0,10,,11,14,Temporada 2009-10,17,7,Valladolid,Barcelona,79,,0,0,,2,79,2,Jornada 19,5
2,2,2,10,79,73,1,10,17,3,0,0,3,,14,19,Temporada 2009-10,17,8,Deportivo,Athletic,73,,0,0,,3,79,2,Jornada 19,6
10,1,1,8,96,92,0,8,10,1,0,0,6,,10,10,Temporada 2009-10,10,7,Sevilla,Almería,92,,0,0,,3,96,2,Jornada 19,4
6,11,3,9,74,84,0,9,14,2,0,0,7,,15,6,Temporada 2009-10,14,2,R. Madrid,Mallorca,84,,0,0,,3,74,0,Jornada 17,4
4,5,0,22,80,85,0,22,10,1,0,0,9,,17,14,Temporada 2009-10,10,8,Sporting,Getafe,85,,0,0,,4,80,2,Jornada 17,5
2,4,4,19,68,68,0,19,15,1,1,0,3,,10,11,Temporada 2009-10,15,2,Deportivo,Osasuna,68,,0,0,,0,68,3,Jornada 17,3
3,2,2,24,63,60,1,24,24,2,0,0,5,,10,11,Temporada 2009-10,24,7,Espanyol,Zaragoza,60,,0,0,,1,63,4,Jornada 17,5
7,1,3,12,87,83,3,12,13,1,0,0,4,,11,13,Temporada 2009-10,13,6,Xerez,Valencia,83,,0,0,,3,87,3,Jornada 17,4
4,3,0,18,81,81,1,18,16,1,0,0,1,,7,13,Temporada 2009-10,16,10,Málaga,Athletic,81,,0,0,,3,81,3,Jornada 17,6
4,0,8,18,81,83,1,18,22,1,0,0,4,,9,8,Temporada 2009-10,22,6,Villarreal,Almería,83,,0,0,,2,81,4,Jornada 17,3
14,0,2,19,82,84,2,19,23,1,0,0,12,,20,8,Temporada 2009-10,23,3,Sevilla,Racing,84,,0,0,,3,82,2,Jornada 17,0
4,1,2,18,75,91,0,18,14,0,1,0,11,,23,5,Temporada 2009-10,14,3,Zaragoza,Xerez,91,,0,0,,3,75,1,Jornada 18,2
7,4,3,14,72,75,0,14,16,2,0,0,7,,20,9,Temporada 2009-10,16,5,Mallorca,Deportivo,75,,0,0,,4,72,2,Jornada 18,4
7,5,2,18,80,87,1,18,14,4,1,0,13,,21,5,Temporada 2009-10,14,2,Valencia,Villarreal,87,,0,0,,0,80,5,Jornada 18,2
5,2,3,20,74,81,4,20,20,0,0,0,8,,14,8,Temporada 2009-10,20,5,Valladolid,Atlético,81,,0,0,,1,74,5,Jornada 17,2
2,3,4,11,86,86,2,11,17,3,0,0,6,,15,14,Temporada 2009-10,17,9,Atlético,Sporting,86,,0,0,,2,86,4,Jornada 18,5
12,2,1,18,75,76,1,18,26,1,0,0,7,,17,13,Temporada 2009-10,26,5,Almería,Tenerife,76,,0,0,,7,75,2,Jornada 18,4
8,6,2,15,67,70,0,15,21,1,0,0,11,,16,9,Temporada 2009-10,21,5,Málaga,Getafe,70,,0,0,,8,67,5,Jornada 18,3
6,4,8,14,72,85,1,14,20,1,0,0,7,,15,4,Temporada 2009-10,20,2,Racing,Valladolid,85,,0,0,,2,72,1,Jornada 18,3
11,3,2,11,60,77,0,11,12,4,0,1,13,,28,4,Temporada 2009-10,12,3,Barcelona,Sevilla,77,,0,0,,4,60,2,Jornada 18,2
4,2,0,20,87,75,0,20,14,1,0,0,7,,9,29,Temporada 2009-10,14,14,Athletic,R. Madrid,75,,0,0,,4,87,5,Jornada 18,9
11,2,5,18,76,69,0,18,16,2,0,0,7,,9,12,Temporada 2009-10,16,6,Osasuna,Espanyol,69,,0,0,,3,76,4,Jornada 18,3
3,1,3,16,66,74,1,16,14,4,0,0,6,,14,11,Temporada 2009-10,14,10,Mallorca,Zaragoza,74,,0,0,,3,66,3,Jornada 13,7
4,4,6,19,68,67,4,19,22,0,0,0,7,,12,13,Temporada 2009-10,22,3,Espanyol,Racing,67,,0,0,,4,68,2,Jornada 13,7
6,4,6,9,86,94,1,9,9,2,0,1,5,,14,4,Temporada 2009-10,9,3,Tenerife,Sporting,94,,0,0,,3,86,1,Jornada 13,3
6,1,1,22,72,79,1,22,18,1,0,0,4,,14,4,Temporada 2009-10,18,6,Málaga,Osasuna,79,,0,0,,2,72,2,Jornada 13,5
2,7,4,9,81,74,3,9,13,1,0,0,1,,4,17,Temporada 2009-10,13,16,Deportivo,Barcelona,74,,0,0,,2,81,1,Jornada 13,8
8,1,3,15,81,91,2,15,15,4,0,0,13,,37,8,Temporada 2009-10,15,1,R. Madrid,Almería,91,,0,0,,4,81,2,Jornada 13,3
4,4,1,15,66,74,1,15,22,1,1,0,7,,14,8,Temporada 2009-10,22,3,Sevilla,Valladolid,74,,0,0,,4,66,4,Jornada 13,4
6,5,4,11,86,79,0,11,14,0,0,0,8,,6,20,Temporada 2009-10,14,8,Osasuna,R. Madrid,79,,0,0,,3,86,3,Jornada 16,7
4,0,3,14,72,78,0,14,23,2,0,0,4,,15,4,Temporada 2009-10,23,5,Mallorca,Athletic,78,,0,0,,2,72,5,Jornada 16,4
8,2,4,19,99,98,2,19,17,0,0,0,10,,9,10,Temporada 2009-10,17,7,Xerez,Atlético,98,,0,0,,3,99,3,Jornada 13,7
8,0,4,17,85,90,0,17,21,1,0,0,12,,16,8,Temporada 2009-10,21,8,Getafe,Valladolid,90,,0,0,,3,85,1,Jornada 16,3
3,2,2,21,72,76,0,21,20,0,0,0,9,,18,8,Temporada 2009-10,20,5,Zaragoza,Deportivo,76,,0,0,,2,72,4,Jornada 16,4
7,5,0,12,71,79,2,12,14,2,0,0,11,,18,7,Temporada 2009-10,14,4,Sporting,Málaga,79,,0,0,,3,71,2,Jornada 16,0
7,0,2,17,83,90,0,17,12,1,0,0,12,,14,8,Temporada 2009-10,12,3,Almería,Xerez,90,,0,0,,5,83,3,Jornada 16,1
3,12,3,21,75,75,0,21,15,2,0,0,5,,10,11,Temporada 2009-10,15,9,Racing,Tenerife,75,,0,0,,2,75,1,Jornada 16,7
7,2,3,22,82,83,1,22,16,1,0,0,8,,13,10,Temporada 2009-10,16,1,Barcelona,Villarreal,83,,0,0,,4,82,2,Jornada 16,7
6,1,4,21,74,80,1,21,16,2,0,0,4,,11,6,Temporada 2009-10,16,6,Atlético,Sevilla,80,,0,0,,5,74,3,Jornada 16,5
6,3,4,17,74,81,0,17,17,1,0,0,13,,15,10,Temporada 2009-10,17,3,Valencia,Espanyol,81,,0,0,,4,74,3,Jornada 16,0
2,4,3,7,71,68,0,7,15,0,0,0,4,,12,12,Temporada 2009-10,15,5,Deportivo,Valencia,68,,0,0,,3,71,1,Jornada 15,4
2,3,4,13,78,84,1,13,15,1,0,0,12,,22,9,Temporada 2009-10,15,6,Tenerife,Atlético,84,,0,0,,5,78,1,Jornada 15,4
11,1,0,27,71,78,0,27,18,2,0,0,5,,15,10,Temporada 2009-10,18,9,Espanyol,Almería,78,,0,0,,3,71,3,Jornada 15,8
10,4,5,12,78,90,0,12,21,2,0,0,11,,17,2,Temporada 2009-10,21,1,Villarreal,Racing,90,,0,0,,4,78,1,Jornada 15,5
3,3,2,16,85,78,1,16,13,2,0,0,8,,8,17,Temporada 2009-10,13,11,Málaga,Mallorca,78,,0,0,,4,85,2,Jornada 15,5
2,8,3,11,80,90,1,11,20,2,0,0,5,,17,9,Temporada 2009-10,20,4,Valladolid,Sporting,90,,0,0,,2,80,3,Jornada 15,5
3,1,6,17,72,83,0,17,17,6,0,0,7,,18,6,Temporada 2009-10,17,2,R. Madrid,Zaragoza,83,,0,0,,3,72,2,Jornada 15,4
8,3,3,14,74,92,2,14,16,1,0,0,10,,25,7,Temporada 2009-10,16,4,Sevilla,Getafe,92,,0,0,,5,74,1,Jornada 15,1
2,5,1,21,79,80,0,21,12,2,0,0,3,,11,8,Temporada 2009-10,12,10,Athletic,Osasuna,80,,0,0,,4,79,3,Jornada 15,1
3,7,9,14,82,79,2,14,16,0,0,0,8,,7,11,Temporada 2009-10,16,4,Xerez,Barcelona,79,,0,0,,0,82,1,Jornada 15,9
7,4,4,16,63,64,1,16,23,1,0,0,6,,19,12,Temporada 2009-10,23,2,Valladolid,Málaga,64,,0,0,,2,63,4,Jornada 14,4
10,1,4,18,72,73,1,18,12,2,0,0,8,,11,10,Temporada 2009-10,12,7,Getafe,Tenerife,73,,0,0,,1,72,1,Jornada 14,1
5,2,2,18,85,82,1,18,27,0,0,0,11,,8,10,Temporada 2009-10,27,4,Osasuna,Mallorca,82,,0,0,,3,85,2,Jornada 14,6
8,3,1,18,72,72,1,18,12,1,0,0,7,,15,19,Temporada 2009-10,12,5,Almería,Deportivo,72,,0,0,,0,72,1,Jornada 14,6
7,5,6,18,90,86,3,18,16,2,0,0,5,,11,14,Temporada 2009-10,16,5,Valencia,R. Madrid,86,,0,0,,2,90,4,Jornada 14,2
10,3,6,13,73,77,0,13,19,1,0,0,10,,16,9,Temporada 2009-10,19,4,Barcelona,Espanyol,77,,0,0,,3,73,3,Jornada 14,2
6,2,5,21,73,80,2,21,17,1,0,0,5,,15,6,Temporada 2009-10,17,5,Zaragoza,Athletic,80,,0,0,,6,73,3,Jornada 14,2
6,7,2,17,83,82,0,17,25,1,0,0,4,,8,15,Temporada 2009-10,25,2,Barcelona,R. Madrid,82,,0,0,,6,83,2,Jornada 12,6
6,2,1,28,79,76,4,28,12,1,0,0,7,,12,17,Temporada 2009-10,12,4,Almería,Athletic,76,,0,0,,4,79,3,Jornada 12,3
